time,expected_pos,expected_vel,actual_pos,actual_vel,error_pos,error_vel
0,0.542268,0,0.542268,-0.00604482,0,0.00604482
0.005,0.542268,-0.000101945,0.542268,-0.00763818,-1.70049e-07,0.00753623
0.01,0.542266,-0.000406418,0.542268,-0.00614156,-1.35699e-06,0.00573514
0.015,0.542263,-0.000911384,0.542268,-0.00626001,-4.56838e-06,0.00534863
0.02,0.542257,-0.00161482,0.542268,-0.00490121,-1.08016e-05,0.00328639
0.025,0.542247,-0.00251469,0.542268,-0.00367829,-2.10439e-05,0.0011636
0.03,0.542232,-0.00360899,0.542268,-0.00404307,-3.62725e-05,0.000434079
0.035,0.54221,-0.00489571,0.542268,-0.00437137,-5.74545e-05,-0.000524337
0.04,0.542182,-0.00637285,0.542268,-0.00493278,-8.5547e-05,-0.00144007
0.045,0.542146,-0.00803841,0.542268,-0.00517211,-0.000121497,-0.0028663
0.05,0.542102,-0.00989041,0.542268,-0.00538751,-0.000166242,-0.0045029
0.055,0.542047,-0.0119269,0.542268,-0.00411596,-0.000220709,-0.00781091
0.06,0.541982,-0.0141458,0.542268,-0.00443698,-0.000285815,-0.00970882
0.065,0.541905,-0.0165452,0.542268,-0.00472589,-0.000362467,-0.0118194
0.07,0.541816,-0.0191232,0.542268,-0.00498591,-0.000451565,-0.0141373
0.075,0.541714,-0.0218778,0.542268,-0.00521994,-0.000553994,-0.0166579
0.08,0.541597,-0.0248071,0.542268,-0.00708534,-0.000670634,-0.0177218
0.085,0.541465,-0.0279091,0.542268,-0.00710942,-0.000802353,-0.0207997
0.09,0.541318,-0.0311818,0.542268,-0.00713109,-0.00095001,-0.0240507
0.095,0.541153,-0.0346234,0.542268,-0.00715059,-0.00111445,-0.0274728
0.1,0.540971,-0.0382319,0.542268,-0.00716814,-0.00129652,-0.0310638
0.105,0.540771,-0.0420055,0.542268,-0.00864917,-0.00149705,-0.0333563
0.11,0.540551,-0.0459422,0.542268,-0.00998209,-0.00171685,-0.0359601
0.115,0.540311,-0.05004,0.542268,-0.00947746,-0.00195674,-0.0405626
0.12,0.54005,-0.0542972,0.542268,-0.0107275,-0.00221751,-0.0435697
0.125,0.539768,-0.0587119,0.542268,-0.0103874,-0.00249997,-0.0483245
0.13,0.539463,-0.0632821,0.542268,-0.0100813,-0.00280489,-0.0532008
0.135,0.539135,-0.068006,0.542268,-0.00980576,-0.00313305,-0.0582002
0.14,0.538783,-0.0728817,0.542268,-0.0095578,-0.00348521,-0.0633239
0.145,0.538406,-0.0779074,0.541886,-0.00933463,-0.00348065,-0.0685727
0.15,0.538003,-0.0830812,0.541886,-0.010599,-0.00388306,-0.0724822
0.155,0.537575,-0.0884012,0.541886,-0.0117369,-0.0043117,-0.0766643
0.16,0.537119,-0.0938657,0.541886,-0.0127611,-0.00476731,-0.0811046
0.165,0.536636,-0.0994728,0.541886,-0.0136828,-0.0052506,-0.08579
0.17,0.536124,-0.105221,0.541505,-0.0180429,-0.0053808,-0.0871778
0.175,0.535583,-0.111107,0.541123,-0.0199017,-0.0055401,-0.0912058
0.18,0.535013,-0.117131,0.540742,-0.0230398,-0.00572917,-0.0940917
0.185,0.534412,-0.123291,0.54036,-0.0273291,-0.0059487,-0.0959616
0.19,0.53378,-0.129584,0.539979,-0.03412,-0.00619936,-0.0954636
0.195,0.533116,-0.136008,0.539598,-0.0402318,-0.00648181,-0.0957765
0.2,0.532419,-0.142563,0.539216,-0.0457324,-0.00679672,-0.0968305
0.205,0.53169,-0.149246,0.538835,-0.0521481,-0.00714472,-0.0970975
0.21,0.530927,-0.156055,0.538072,-0.0564571,-0.00714498,-0.0995978
0.215,0.530129,-0.162989,0.53769,-0.0618004,-0.00756106,-0.101188
0.22,0.529297,-0.170046,0.536545,-0.0709374,-0.00724824,-0.0991082
0.225,0.528428,-0.177224,0.535782,-0.0762979,-0.00735342,-0.100926
0.23,0.527524,-0.184521,0.535019,-0.0840528,-0.00749479,-0.100468
0.235,0.526583,-0.191936,0.534637,-0.0895669,-0.00805441,-0.102369
0.24,0.525605,-0.199467,0.533493,-0.0974601,-0.00788846,-0.102007
0.245,0.524588,-0.207112,0.53273,-0.107494,-0.00814193,-0.0996179
0.25,0.523533,-0.21487,0.531586,-0.11799,-0.00805243,-0.0968797
0.255,0.522439,-0.222739,0.530441,-0.127437,-0.00800199,-0.095302
0.26,0.521306,-0.230716,0.53006,-0.130078,-0.00875411,-0.100639
0.265,0.520132,-0.238801,0.528915,-0.135385,-0.00878345,-0.103417
0.27,0.518918,-0.246992,0.526627,-0.155449,-0.00770908,-0.0915429
0.275,0.517662,-0.255287,0.525864,-0.155289,-0.00820179,-0.099998
0.28,0.516364,-0.263684,0.524719,-0.162471,-0.00835477,-0.101214
0.285,0.515025,-0.272182,0.523193,-0.17333,-0.00816851,-0.0988523
0.29,0.513642,-0.280779,0.52243,-0.178708,-0.00878794,-0.102072
0.295,0.512217,-0.289474,0.521667,-0.182082,-0.00945059,-0.107391
0.3,0.510748,-0.298264,0.51976,-0.196841,-0.00901254,-0.101423
0.305,0.509234,-0.307148,0.518234,-0.211589,-0.00900016,-0.0955588
0.31,0.507676,-0.316125,0.516708,-0.220467,-0.00903242,-0.0956579
0.315,0.506073,-0.325192,0.514801,-0.232852,-0.00872833,-0.0923399
0.32,0.504424,-0.334349,0.512894,-0.248395,-0.00846979,-0.085954
0.325,0.502729,-0.343593,0.511368,-0.262383,-0.00863873,-0.0812099
0.33,0.500988,-0.352924,0.507553,-0.283666,-0.00656529,-0.0692575
0.335,0.4992,-0.362338,0.505264,-0.294127,-0.00606459,-0.068211
0.34,0.497364,-0.371836,0.503738,-0.297682,-0.00637412,-0.0741544
0.345,0.495481,-0.381415,0.502213,-0.299415,-0.00673133,-0.0819996
0.35,0.49355,-0.391073,0.500687,-0.303906,-0.00713664,-0.0871674
0.355,0.49157,-0.40081,0.498779,-0.307948,-0.00720897,-0.0928623
0.36,0.489542,-0.410623,0.497253,-0.314515,-0.00771164,-0.0961075
0.365,0.487464,-0.420511,0.495346,-0.318961,-0.0078821,-0.10155
0.37,0.485337,-0.430472,0.493057,-0.328823,-0.0077207,-0.101649
0.375,0.483159,-0.440506,0.487717,-0.358435,-0.00455754,-0.0820708
0.38,0.480931,-0.450609,0.485809,-0.371676,-0.00487795,-0.0789336
0.385,0.478653,-0.460782,0.483139,-0.382127,-0.00448612,-0.0786545
0.39,0.476323,-0.471021,0.48085,-0.394464,-0.00452678,-0.0765574
0.395,0.473943,-0.481327,0.47818,-0.408497,-0.00423733,-0.0728294
0.4,0.47151,-0.491696,0.476273,-0.410871,-0.00476251,-0.0808254
0.405,0.469026,-0.502129,0.473984,-0.411542,-0.00495823,-0.0905867
0.41,0.466489,-0.512622,0.471695,-0.418007,-0.00520627,-0.0946155
0.415,0.463899,-0.523176,0.469406,-0.42529,-0.00550692,-0.0978853
0.42,0.461257,-0.533787,0.464447,-0.435255,-0.0031902,-0.0985329
0.425,0.458561,-0.544456,0.461777,-0.448139,-0.00321549,-0.0963165
0.43,0.455812,-0.55518,0.459106,-0.456805,-0.00329427,-0.0983745
0.435,0.453009,-0.565957,0.456055,-0.46607,-0.00304533,-0.0998876
0.44,0.450153,-0.576787,0.453003,-0.480269,-0.00285042,-0.0965187
0.445,0.447241,-0.587668,0.449951,-0.491582,-0.00270978,-0.0960858
0.45,0.444276,-0.598599,0.447662,-0.497369,-0.0033866,-0.10123
0.455,0.441255,-0.609577,0.444611,-0.505508,-0.00335527,-0.10407
0.46,0.43818,-0.620602,0.439268,-0.519278,-0.00108821,-0.101324
0.465,0.435049,-0.631673,0.435835,-0.526691,-0.000785655,-0.104982
0.47,0.431863,-0.642787,0.432402,-0.539223,-0.000538559,-0.103564
0.475,0.428621,-0.653944,0.42935,-0.547572,-0.000728611,-0.106372
0.48,0.425324,-0.665141,0.42668,-0.555086,-0.00135602,-0.110055
0.485,0.42197,-0.676379,0.423246,-0.563314,-0.00127657,-0.113065
0.49,0.41856,-0.687654,0.419813,-0.570719,-0.00125341,-0.116935
0.495,0.415093,-0.698966,0.416761,-0.577383,-0.00166819,-0.121583
0.5,0.41157,-0.710314,0.413328,-0.584846,-0.00175815,-0.125468
0.505,0.40799,-0.721696,0.410658,-0.593028,-0.00266787,-0.128668
0.51,0.404353,-0.73311,0.403791,-0.613906,0.000561582,-0.119205
0.515,0.400659,-0.744556,0.399595,-0.625043,0.00106359,-0.119514
0.52,0.396907,-0.756032,0.396162,-0.637996,0.000745362,-0.118036
0.525,0.393098,-0.767537,0.392729,-0.64819,0.000369678,-0.119348
0.53,0.389232,-0.779069,0.388533,-0.657363,0.000699341,-0.121706
0.535,0.385308,-0.790627,0.384718,-0.667085,0.000589808,-0.123542
0.54,0.381326,-0.80221,0.380903,-0.677299,0.000422422,-0.124911
0.545,0.377286,-0.813816,0.377851,-0.683562,-0.000565877,-0.130254
0.55,0.373187,-0.825445,0.374037,-0.690664,-0.000849322,-0.134781
0.555,0.369031,-0.837094,0.370222,-0.701451,-0.00119096,-0.135643
0.56,0.364816,-0.848762,0.365644,-0.712625,-0.000827957,-0.136138
0.565,0.360543,-0.860449,0.36183,-0.722681,-0.00128628,-0.137768
0.57,0.356212,-0.872153,0.352674,-0.748375,0.00353749,-0.123778
0.575,0.351822,-0.883872,0.349241,-0.759252,0.00258067,-0.12462
0.58,0.347373,-0.895606,0.345045,-0.766111,0.00232814,-0.129495
0.585,0.342866,-0.907353,0.340085,-0.773749,0.00278081,-0.133604
0.59,0.3383,-0.919112,0.336652,-0.785018,0.00164788,-0.134094
0.595,0.333675,-0.930882,0.331311,-0.796626,0.00236347,-0.134255
0.6,0.328991,-0.942661,0.327497,-0.804143,0.00149432,-0.138517
0.605,0.324248,-0.954448,0.322919,-0.813839,0.00132919,-0.140609
0.61,0.319446,-0.966242,0.318341,-0.825495,0.0011051,-0.140747
0.615,0.314586,-0.978042,0.314145,-0.838916,0.000440565,-0.139125
0.62,0.309666,-0.989846,0.308805,-0.850996,0.000861424,-0.13885
0.625,0.304687,-1.00165,0.303845,-0.864797,0.000841782,-0.136857
0.63,0.299649,-1.01346,0.293546,-0.890009,0.00610367,-0.123454
0.635,0.294553,-1.02527,0.288587,-0.90284,0.00596593,-0.122434
0.64,0.289397,-1.03708,0.283628,-0.911457,0.00576914,-0.125628
0.645,0.284182,-1.04889,0.278668,-0.919213,0.0055133,-0.129681
0.65,0.278908,-1.0607,0.274091,-0.929123,0.00481695,-0.131578
0.655,0.273575,-1.0725,0.269132,-0.938042,0.00444304,-0.134461
0.66,0.268183,-1.0843,0.264554,-0.943139,0.00362867,-0.141162
0.665,0.262732,-1.09609,0.258832,-0.952122,0.00389972,-0.143971
0.67,0.257222,-1.10788,0.247769,-0.982867,0.00945242,-0.125011
0.675,0.251653,-1.11965,0.241282,-0.996668,0.0103705,-0.122986
0.68,0.246025,-1.13142,0.235942,-1.01055,0.0100834,-0.120866
0.685,0.240339,-1.14318,0.23022,-1.02305,0.0101189,-0.120125
0.69,0.234593,-1.15492,0.224498,-1.0387,0.0100957,-0.116226
0.695,0.22879,-1.16665,0.219539,-1.05131,0.00925087,-0.115344
0.7,0.222927,-1.17837,0.213817,-1.05827,0.00911035,-0.120105
0.705,0.217006,-1.19007,0.208476,-1.0616,0.0085298,-0.128477
0.71,0.211026,-1.20176,0.202754,-1.07046,0.00827225,-0.131305
0.715,0.204988,-1.21343,0.196269,-1.07989,0.00871926,-0.133537
0.72,0.198892,-1.22508,0.190166,-1.08399,0.00872648,-0.14109
0.725,0.192738,-1.23671,0.179103,-1.10389,0.0136346,-0.132819
0.73,0.186525,-1.24833,0.172618,-1.11878,0.013907,-0.129546
0.735,0.180254,-1.25992,0.166896,-1.12485,0.0133584,-0.135065
0.74,0.173926,-1.27148,0.160792,-1.12592,0.0131334,-0.145565
0.745,0.167539,-1.28303,0.154307,-1.13274,0.0132321,-0.150287
0.75,0.161096,-1.29455,0.148204,-1.14328,0.0128917,-0.151271
0.755,0.154594,-1.30604,0.142862,-1.1469,0.0117317,-0.159144
0.76,0.148035,-1.31751,0.137903,-1.14869,0.010132,-0.168818
0.765,0.141419,-1.32895,0.131037,-1.1547,0.0103823,-0.174248
0.77,0.134746,-1.34036,0.118067,-1.18183,0.0166789,-0.158532
0.775,0.128015,-1.35174,0.111963,-1.19332,0.0160522,-0.158426
0.78,0.121228,-1.36309,0.105097,-1.20658,0.0161316,-0.156508
0.785,0.114385,-1.37441,0.0986118,-1.22146,0.0157728,-0.152955
0.79,0.107484,-1.3857,0.0921268,-1.23484,0.0153574,-0.150857
0.795,0.100528,-1.39695,0.0856419,-1.23956,0.0148858,-0.15739
0.8,0.0935148,-1.40817,0.0791569,-1.24674,0.0143579,-0.161429
0.805,0.086446,-1.41936,0.0715275,-1.25613,0.0149185,-0.163221
0.81,0.0793213,-1.4305,0.0658054,-1.26605,0.0135159,-0.16445
0.815,0.072141,-1.44161,0.058176,-1.27498,0.013965,-0.166634
0.82,0.0649053,-1.45268,0.052454,-1.27715,0.0124513,-0.175533
0.825,0.0576143,-1.46372,0.0455856,-1.28643,0.0120286,-0.177284
0.83,0.0502682,-1.47471,0.0303268,-1.31021,0.0199413,-0.164493
0.835,0.0428672,-1.48566,0.0246048,-1.31326,0.0182624,-0.1724
0.84,0.0354117,-1.49657,0.0173569,-1.32333,0.0180548,-0.173243
0.845,0.0279016,-1.50743,0.0101089,-1.33971,0.0177927,-0.167723
0.85,0.0203374,-1.51826,0.00286102,-1.34567,0.0174764,-0.17259
0.855,0.0127191,-1.52903,-0.00362396,-1.3481,0.0163431,-0.180938
0.86,0.00504713,-1.53977,-0.0108719,-1.35761,0.015919,-0.182158
0.865,-0.00267844,-1.55045,-0.0185013,-1.37057,0.0158228,-0.179886
0.87,-0.0104573,-1.56109,-0.0253687,-1.37197,0.0149114,-0.18912
0.875,-0.0182893,-1.57168,-0.0406275,-1.39884,0.0223382,-0.172839
0.88,-0.026174,-1.58222,-0.0486383,-1.415,0.0224643,-0.16722
0.885,-0.0341114,-1.59271,-0.0555048,-1.42662,0.0213934,-0.166098
0.89,-0.0421011,-1.60315,-0.0650415,-1.44586,0.0229405,-0.157296
0.895,-0.0501429,-1.61354,-0.071908,-1.46464,0.0217651,-0.148901
0.9,-0.0582364,-1.62388,-0.0791569,-1.46983,0.0209204,-0.154054
0.905,-0.0663816,-1.63416,-0.0867863,-1.46863,0.0204047,-0.165532
0.91,-0.074578,-1.64439,-0.0947971,-1.47928,0.0202192,-0.165116
0.915,-0.0828254,-1.65457,-0.102045,-1.48739,0.0192197,-0.167174
0.92,-0.0911236,-1.66469,-0.109293,-1.48737,0.0181694,-0.177315
0.925,-0.0994722,-1.67475,-0.125696,-1.50536,0.026224,-0.169392
0.93,-0.107871,-1.68476,-0.132944,-1.5094,0.0250731,-0.175355
0.935,-0.11632,-1.6947,-0.141336,-1.51597,0.0250168,-0.178733
0.94,-0.124818,-1.70459,-0.148966,-1.52774,0.0241479,-0.176849
0.945,-0.133365,-1.71442,-0.156977,-1.53101,0.0236112,-0.183409
0.95,-0.141962,-1.72419,-0.164988,-1.53982,0.0230255,-0.184375
0.955,-0.150607,-1.7339,-0.174144,-1.5536,0.0235365,-0.180299
0.96,-0.159301,-1.74354,-0.181392,-1.55721,0.0220908,-0.186331
0.965,-0.168043,-1.75313,-0.189403,-1.56047,0.02136,-0.192662
0.97,-0.176832,-1.76265,-0.198939,-1.57219,0.0221072,-0.190463
0.975,-0.185669,-1.77211,-0.205424,-1.5798,0.0197553,-0.192303
0.98,-0.194553,-1.7815,-0.213435,-1.58519,0.0188821,-0.196305
0.985,-0.203484,-1.79082,-0.223354,-1.59883,0.0198705,-0.19199
0.99,-0.212461,-1.80008,-0.232891,-1.61404,0.0204299,-0.186042
0.995,-0.221485,-1.80928,-0.239376,-1.6248,0.0178915,-0.184479
1,-0.230554,-1.8184,-0.256542,-1.63924,0.0259884,-0.179166
1.005,-0.239669,-1.82746,-0.266842,-1.64015,0.0271734,-0.187313
1.01,-0.248828,-1.83645,-0.274472,-1.64243,0.0256439,-0.194016
1.015,-0.258033,-1.84537,-0.28172,-1.64596,0.0236872,-0.199413
1.02,-0.267282,-1.85422,-0.291257,-1.65499,0.023975,-0.199232
1.025,-0.276575,-1.863,-0.298886,-1.66458,0.0223113,-0.198417
1.03,-0.285912,-1.8717,-0.308423,-1.67761,0.0225113,-0.194095
1.035,-0.295292,-1.88034,-0.31796,-1.68934,0.0226679,-0.191003
1.04,-0.304715,-1.8889,-0.326734,-1.70428,0.0220185,-0.184616
1.045,-0.314181,-1.89739,-0.336652,-1.72507,0.022471,-0.172324
1.05,-0.323689,-1.9058,-0.354581,-1.75503,0.0308921,-0.150772
1.055,-0.333239,-1.91414,-0.364499,-1.77074,0.0312604,-0.143406
1.06,-0.34283,-1.92241,-0.374418,-1.78341,0.0315881,-0.139001
1.065,-0.352463,-1.9306,-0.382811,-1.78895,0.0303479,-0.141647
1.07,-0.362136,-1.93871,-0.391584,-1.78808,0.0294484,-0.150632
1.075,-0.37185,-1.94674,-0.401503,-1.79608,0.029653,-0.150662
1.08,-0.381603,-1.9547,-0.411039,-1.81208,0.0294361,-0.142623
1.085,-0.391397,-1.96258,-0.420196,-1.81622,0.0287991,-0.146362
1.09,-0.401229,-1.97038,-0.429732,-1.81848,0.0285034,-0.151901
1.095,-0.4111,-1.9781,-0.438506,-1.82344,0.0274059,-0.154657
1.1,-0.42101,-1.98574,-0.449569,-1.83377,0.0285589,-0.151969
1.105,-0.430957,-1.9933,-0.467499,-1.85554,0.0365413,-0.137763
1.11,-0.440943,-2.00078,-0.479324,-1.86412,0.0383816,-0.136658
1.115,-0.450965,-2.00818,-0.487335,-1.86599,0.03637,-0.14219
1.12,-0.461024,-2.0155,-0.495728,-1.86181,0.0347032,-0.153687
1.125,-0.47112,-2.02273,-0.504501,-1.85658,0.0333814,-0.166149
1.13,-0.481252,-2.02988,-0.514802,-1.8636,0.0335504,-0.166284
1.135,-0.491419,-2.03695,-0.523957,-1.86552,0.0325386,-0.171432
1.14,-0.501621,-2.04393,-0.533494,-1.86578,0.0318731,-0.178153
1.145,-0.511858,-2.05083,-0.542649,-1.87187,0.0307915,-0.178954
1.15,-0.522129,-2.05764,-0.553712,-1.87589,0.0315829,-0.181745
1.155,-0.532434,-2.06437,-0.571641,-1.89142,0.0392069,-0.172951
1.16,-0.542773,-2.07101,-0.583467,-1.90521,0.040694,-0.165804
1.165,-0.553144,-2.07756,-0.591477,-1.91468,0.0383334,-0.162879
1.17,-0.563548,-2.08403,-0.60254,-1.91736,0.038992,-0.166676
1.175,-0.573984,-2.09041,-0.612078,-1.91683,0.0380935,-0.173583
1.18,-0.584452,-2.0967,-0.620852,-1.91489,0.0363995,-0.181815
1.185,-0.594951,-2.10291,-0.630007,-1.91461,0.0350557,-0.188299
1.19,-0.605481,-2.10902,-0.638781,-1.91582,0.0332997,-0.193201
1.195,-0.616041,-2.11505,-0.64908,-1.91838,0.0330391,-0.19667
1.2,-0.626631,-2.12099,-0.668918,-1.92568,0.0422864,-0.195304
1.205,-0.637251,-2.12683,-0.678454,-1.93751,0.0412035,-0.189323
1.21,-0.647899,-2.13259,-0.689898,-1.95108,0.041999,-0.181505
1.215,-0.658577,-2.13825,-0.699435,-1.96037,0.0408586,-0.177883
1.22,-0.669282,-2.14383,-0.708973,-1.9658,0.0396911,-0.178029
1.225,-0.680015,-2.14931,-0.720036,-1.96775,0.0400208,-0.181556
1.23,-0.690775,-2.1547,-0.729191,-1.96951,0.038416,-0.185188
1.235,-0.701562,-2.16,-0.740253,-1.96817,0.0386918,-0.191833
1.24,-0.712375,-2.16521,-0.748264,-1.96695,0.0358897,-0.198251
1.245,-0.723214,-2.17032,-0.758183,-1.9644,0.034969,-0.20592
1.25,-0.734078,-2.17534,-0.768482,-1.9621,0.0344045,-0.213239
1.255,-0.744967,-2.18026,-0.788319,-1.96651,0.0433519,-0.213747
1.26,-0.75588,-2.18509,-0.797474,-1.97133,0.0415938,-0.213764
1.265,-0.766817,-2.18983,-0.808156,-1.97713,0.0413385,-0.212704
1.27,-0.777778,-2.19447,-0.818456,-1.98234,0.0406774,-0.212128
1.275,-0.788762,-2.19902,-0.828755,-1.98704,0.0399933,-0.211979
1.28,-0.799768,-2.20347,-0.838292,-1.9898,0.0385238,-0.213669
1.285,-0.810797,-2.20783,-0.847447,-1.98789,0.0366508,-0.219935
1.29,-0.821846,-2.21209,-0.859274,-1.99496,0.0374275,-0.217124
1.295,-0.832917,-2.21625,-0.870337,-2.00279,0.0374192,-0.213457
1.3,-0.844009,-2.22032,-0.878729,-2.00984,0.0347201,-0.210478
1.305,-0.85512,-2.22429,-0.889791,-2.01911,0.0346712,-0.205175
1.31,-0.866251,-2.22816,-0.910392,-2.03629,0.0441404,-0.191874
1.315,-0.877402,-2.23194,-0.910392,-2.03629,0.0329901,-0.19565
1.32,-0.888571,-2.23561,-0.931373,-2.05166,0.042802,-0.183951
1.325,-0.899758,-2.23919,-0.943198,-2.05675,0.0434405,-0.182441
1.33,-0.910962,-2.24268,-0.952354,-2.0584,0.041392,-0.184273
1.335,-0.922184,-2.24606,-0.964561,-2.06575,0.0423772,-0.18031
1.34,-0.933423,-2.24935,-0.972954,-2.0665,0.0395309,-0.182844
1.345,-0.944678,-2.25253,-0.983635,-2.06864,0.0389574,-0.18389
1.35,-0.955948,-2.25562,-0.996223,-2.07936,0.0402754,-0.176259
1.355,-0.967234,-2.25861,-1.00538,-2.08754,0.0381451,-0.171066
1.36,-0.978534,-2.2615,-1.01644,-2.09051,0.0379074,-0.170987
1.365,-0.989848,-2.26429,-1.03933,-2.10276,0.0494811,-0.161523
1.37,-1.00118,-2.26697,-1.05039,-2.113,0.0492165,-0.153976
1.375,-1.01252,-2.26956,-1.05955,-2.11489,0.0470304,-0.154678
1.38,-1.02387,-2.27205,-1.07023,-2.11512,0.0463575,-0.156934
1.385,-1.03524,-2.27444,-1.08091,-2.11386,0.0456723,-0.160579
1.39,-1.04662,-2.27673,-1.09083,-2.11273,0.0442126,-0.163997
1.395,-1.05801,-2.27892,-1.10151,-2.11025,0.0435055,-0.168667
1.4,-1.06941,-2.28101,-1.11181,-2.11388,0.0424053,-0.167127
1.405,-1.08082,-2.28299,-1.12211,-2.11714,0.041295,-0.165849
1.41,-1.09224,-2.28488,-1.13279,-2.11862,0.0405564,-0.166262
1.415,-1.10366,-2.28666,-1.1553,-2.13242,0.0516352,-0.154246
1.42,-1.1151,-2.28834,-1.16636,-2.13822,0.0512603,-0.150122
1.425,-1.12655,-2.28992,-1.17819,-2.14491,0.0516401,-0.145013
1.43,-1.138,-2.2914,-1.18772,-2.14214,0.0497235,-0.149262
1.435,-1.14946,-2.29278,-1.19688,-2.13379,0.0474192,-0.158994
1.44,-1.16093,-2.29406,-1.20718,-2.12481,0.0462517,-0.169253
1.445,-1.1724,-2.29523,-1.21862,-2.12844,0.0462226,-0.166791
1.45,-1.18388,-2.29631,-1.22854,-2.13172,0.0446619,-0.164591
1.455,-1.19536,-2.29728,-1.24037,-2.13027,0.0450034,-0.167011
1.46,-1.20685,-2.29815,-1.24952,-2.1231,0.0426701,-0.175046
1.465,-1.21835,-2.29891,-1.26211,-2.12398,0.0437659,-0.174936
1.47,-1.22984,-2.29958,-1.27089,-2.13209,0.0410435,-0.167485
1.475,-1.24134,-2.30014,-1.29225,-2.13322,0.0509065,-0.166918
1.48,-1.25284,-2.3006,-1.30446,-2.13309,0.0516125,-0.167513
1.485,-1.26435,-2.30096,-1.31323,-2.1315,0.0488824,-0.169458
1.49,-1.27585,-2.30121,-1.32429,-2.13007,0.0484396,-0.171142
1.495,-1.28736,-2.30137,-1.33612,-2.12879,0.0487586,-0.172581
1.5,-1.29887,-2.30142,-1.34451,-2.1247,0.0456449,-0.176719
1.505,-1.31037,-2.30137,-1.35519,-2.12395,0.0448191,-0.177416
1.51,-1.32188,-2.30121,-1.36587,-2.11888,0.0439937,-0.182332
1.515,-1.33339,-2.30096,-1.3777,-2.11432,0.0443138,-0.186639
1.52,-1.34489,-2.3006,-1.38647,-2.11461,0.0415837,-0.185991
1.525,-1.35639,-2.30014,-1.39792,-2.12366,0.0415269,-0.176479
1.53,-1.36789,-2.29958,-1.40936,-2.13327,0.0414716,-0.166304
1.535,-1.37939,-2.29891,-1.41966,-2.14046,0.040275,-0.158454
1.54,-1.39088,-2.29815,-1.43034,-2.14106,0.0394635,-0.157081
1.545,-1.40237,-2.29728,-1.45361,-2.1462,0.0512446,-0.151073
1.55,-1.41385,-2.29631,-1.46239,-2.14477,0.0485344,-0.151536
1.555,-1.42533,-2.29523,-1.47421,-2.14201,0.048881,-0.153219
1.56,-1.4368,-2.29406,-1.48413,-2.141,0.047326,-0.153059
1.565,-1.44827,-2.29278,-1.49405,-2.14009,0.045778,-0.152696
1.57,-1.45973,-2.2914,-1.50587,-2.13926,0.0461431,-0.15214
1.575,-1.47118,-2.28992,-1.51541,-2.13853,0.0442264,-0.151399
1.58,-1.48263,-2.28834,-1.52609,-2.13786,0.0434619,-0.150484
1.585,-1.49407,-2.28666,-1.53792,-2.14605,0.0438499,-0.140609
1.59,-1.5055,-2.28488,-1.54936,-2.15196,0.043866,-0.132918
1.595,-1.51692,-2.28299,-1.55928,-2.15874,0.0423645,-0.124251
1.6,-1.52833,-2.28101,-1.57073,-2.16924,0.0423986,-0.111765
1.605,-1.53973,-2.27892,-1.59323,-2.19115,0.0535064,-0.0877678
1.61,-1.55112,-2.27673,-1.60506,-2.18229,0.0539428,-0.0944387
1.615,-1.56249,-2.27444,-1.61498,-2.17139,0.052483,-0.103053
1.62,-1.57386,-2.27205,-1.62642,-2.17037,0.0525609,-0.101686
1.625,-1.58521,-2.26956,-1.63748,-2.17091,0.0522703,-0.0986513
1.63,-1.59656,-2.26697,-1.64664,-2.16408,0.0500842,-0.102897
1.635,-1.60788,-2.26429,-1.65618,-2.15207,0.0482928,-0.11222
1.64,-1.6192,-2.2615,-1.66648,-2.14419,0.047278,-0.117311
1.645,-1.6305,-2.25861,-1.6886,-2.13906,0.0581029,-0.119546
1.65,-1.64178,-2.25562,-1.69966,-2.13834,0.0578799,-0.117277
1.655,-1.65305,-2.25253,-1.7092,-2.13916,0.0561462,-0.113372
1.66,-1.66431,-2.24935,-1.72141,-2.1399,0.0570985,-0.109449
1.665,-1.67555,-2.24606,-1.73133,-2.13763,0.0557782,-0.108432
1.67,-1.68677,-2.24268,-1.74201,-2.13266,0.0552384,-0.11002
1.675,-1.69797,-2.23919,-1.75078,-2.12379,0.0528075,-0.115408
1.68,-1.70916,-2.23561,-1.76184,-2.11141,0.0526831,-0.124206
1.685,-1.72033,-2.23194,-1.77062,-2.10466,0.050288,-0.127273
1.69,-1.73148,-2.22816,-1.78244,-2.10006,0.0509642,-0.128103
1.695,-1.74261,-2.22429,-1.7916,-2.08712,0.0489883,-0.137166
1.7,-1.75372,-2.22032,-1.81144,-2.07614,0.0577132,-0.144181
1.705,-1.76481,-2.21625,-1.82097,-2.06999,0.0561585,-0.146262
1.71,-1.77589,-2.21209,-1.83204,-2.05713,0.0561512,-0.154958
1.715,-1.78694,-2.20783,-1.84005,-2.03969,0.0531122,-0.168133
1.72,-1.79796,-2.20347,-1.84997,-2.03133,0.0520022,-0.172142
1.725,-1.80897,-2.19902,-1.86027,-2.03113,0.0512956,-0.167893
1.73,-1.81995,-2.19447,-1.87171,-2.02655,0.0517559,-0.167924
1.735,-1.83091,-2.18983,-1.87934,-2.01657,0.0484245,-0.173262
1.74,-1.84185,-2.18509,-1.88888,-2.00319,0.0470239,-0.181904
1.745,-1.85277,-2.18026,-1.9007,-2.00287,0.047936,-0.177392
1.75,-1.86365,-2.17534,-1.90909,-2.00112,0.0454393,-0.174219
